SM,BAI,SAVIT,B4,B6,NDSI,MNDWI,CVI,SAVI,GEMI,EVI2,CIG,EVI,GBNDVI,NDWI,GNDVI,BNDVI,GRNDVI,kRVI,RVI,kNDVI,NDVI,B5,NDDI,NDVIT,B7,GARI,GLI,CSIT,kEVI,NGRDI,VARI,NBR,MNDVI,GVMI,B2,NBRT,kVARI,B3,B1
0.12,10.84611638533648,0.495932809738088,0.3409,312.70000000000005,-0.3561546647747428,-0.3561546647747428,2.228013265639111,0.1614188407659684,0.4742651704514001,0.1690334944714204,0.8782369146005509,0.1947951239182357,0.0353834472285497,-0.3051301684532925,0.3051301684532925,0.4293501048218029,-0.0757760607292937,1.107369722949574,1.5833720390153274,0.0509496372564821,0.2258180510607695,0.3823,-6.694414888539041,0.9612669567069247,0.3012,0.3361274098910309,0.0162374020156775,36.19463092093835,0.1311885559960236,-0.0851814516129032,-0.129650939777522,0.0618283756424233,0.0618283756424233,0.1570660018370292,0.1815,0.9462287983378236,0.0140468528292349,0.2153,0.1361
0.5,13.218386246533475,0.4941547918747123,0.3342,300.0,-0.3647599885024433,-0.3647599885024433,3.3282463504023254,0.2920730869624948,0.6383671629015698,0.3268677277311752,2.0244343891402714,0.3498321595471599,0.2920935627295573,-0.5030357544411963,0.5030357544411963,0.6430678466076696,0.1802931308493731,1.545146652130028,2.7483552631578947,0.2141906642879678,0.4664326458973234,0.2374,-26.485958130482395,0.9784044895929532,0.1271,0.6406307297396406,0.0645472061657032,87.64752163650668,0.3989497343547327,-0.0478242137009909,-0.0695924764890282,0.4489486234554519,0.4489486234554519,0.4938929984517461,0.1105,0.977438737563348,0.0042353784277499,0.1216,0.0726
0.54,16.99957501062473,0.4541971878433388,0.3002,300.5,-0.3255678509027374,-0.3255678509027374,2.990887152824386,0.232389454596178,0.5731118278072657,0.2569655240492584,1.5924006908462869,0.2736440984198943,0.2171092641394689,-0.4432692307692307,0.4432692307692307,0.5904635761589403,0.0924308588064046,1.343107089372246,2.247005988023952,0.1464325258237213,0.3840479483633011,0.2276,-13.96993015892028,0.973606270414038,0.1205,0.5321977565434152,0.0467796610169491,82.90470239780173,0.2785162224073101,-0.0713712910986367,-0.1034282393957001,0.4271452341335869,0.4271452341335869,0.4803033105233956,0.1158,0.976163433718914,0.0095058659299868,0.1336,0.0773
0.13,8.180068836915277,0.5683779763545441,0.4056,312.70000000000005,-0.480162570156764,-0.480162570156764,3.440625088362536,0.3241370460669832,0.671859365199524,0.3562161552346571,2.020104244229337,0.3856841848108225,0.2847640164713336,-0.5025004630487127,0.5025004630487127,0.6318648159324081,0.1707317073170731,1.5052713442770846,2.650980392156863,0.2016832809073959,0.452201933404941,0.3824,-18.98072176692093,0.9766837577196846,0.2421,0.630408653846154,0.0469694016760865,53.57661555092968,0.3632295168905198,-0.0650887573964496,-0.095505617977528,0.2524316813339509,0.2524316813339509,0.3171811905692328,0.1343,0.9633542684937352,0.0079529706676398,0.153,0.0915
0.08,8.125892832474968,0.5679680436907095,0.4056,312.70000000000005,-0.4780332772480838,-0.4780332772480838,3.334184448403543,0.3134499936134883,0.6591737753921038,0.3427221129781909,1.9054441260744983,0.369011458302006,0.2692849319355343,-0.4878943506969919,0.4878943506969919,0.6240240240240239,0.1499858236461582,1.4567819073248836,2.5318352059925093,0.1859269257735049,0.4337221633085895,0.3953,-17.01272476589875,0.9755999091048692,0.2553,0.6009629852542883,0.0470654415900993,50.806496768037896,0.3299403296343025,-0.0687124749833222,-0.1000485672656629,0.2274171584203358,0.2274171584203358,0.2949161224228454,0.1396,0.9613948032627078,0.0088301358919077,0.1602,0.0939
0.1,9.17027868660334,0.5520475814493525,0.3885,307.20000000000005,-0.3810357768326244,-0.3810357768326244,3.3945564182779813,0.334778609906714,0.6851571167444855,0.3726497326516047,2.1406628940986256,0.4089362521666559,0.3023801542071739,-0.5169855525185475,0.5169855525185475,0.6430534996828083,0.2029725963771481,1.609884456746099,2.905759162303665,0.2336825506468891,0.4879356568364612,0.276,-34.59293693693693,0.9790769841690956,0.1632,0.6860872333651702,0.0629430719656283,77.49071308210783,0.4456134491252123,-0.0388500388500388,-0.0578034682080925,0.408374116367591,0.408374116367591,0.4545183861843084,0.1237,0.9745192785048616,0.0028279334027191,0.1337,0.0844
0.1,22.73700830082699,0.3973289379554544,0.256,309.5,-0.3308069549710209,-0.3308069549710209,1.983913899727519,0.1137984062631063,0.4370688068943904,0.1214896360683924,0.7055296469020651,0.1395412623855727,-0.0131071703932151,-0.2607732085693178,0.2607732085693178,0.3886628695416327,-0.1183054933700705,1.07408716007061,1.4662084765177548,0.0357203696628099,0.1890385508592661,0.2985,-6.270494260204087,0.9586550114961956,0.2388,0.2622169249106078,0.0219574468085106,34.637376435218634,0.1121603130679576,-0.0754542654758238,-0.115566037735849,0.0347615198059822,0.0347615198059822,0.158100195185426,0.1501,0.9438791459961824,0.0110097113383086,0.1746,0.1127
0.13,9.3526891600088,0.5506663438853657,0.3864,306.7,-0.4155911202891068,-0.4155911202891068,3.606412865686923,0.3543160690571049,0.7058173735354133,0.3985801701883545,2.413427561837456,0.428732122770368,0.3493975903614458,-0.5468374699759807,0.5468374699759807,0.6818280739934712,0.248062015503876,1.7437414404120877,3.230769230769231,0.2710683410097066,0.5272727272727273,0.2742,-54.900297619048025,0.9811923523144926,0.1571,0.7091022833906787,0.0804104032450489,80.19497507086069,0.4943595604489771,-0.0274914089347079,-0.0400751408891672,0.4218951241950321,0.4218951241950321,0.4661642803315749,0.1132,0.9753679338129664,0.0013895420832881,0.1196,0.0731
0.13,8.803439186766457,0.561353295898914,0.3966,307.20000000000005,-0.4005824728620598,-0.4005824728620598,3.624238347338585,0.3692937834445398,0.7215961049973476,0.4165077132161846,2.503533568904593,0.450530320126374,0.3607822954194544,-0.5559042761867399,0.5559042761867399,0.6887374920161805,0.2652735683522093,1.8077300695962255,3.386848847139197,0.2876808131746026,0.5440918824216467,0.2645,-93.12220541267352,0.982022308035892,0.1472,0.7312156383628589,0.0868939030244839,87.70486582880434,0.5311095237039837,-0.0169344333478072,-0.0248091603053435,0.4586244942993747,0.4586244942993747,0.4962338053630611,0.1132,0.9774533225284407,0.0005270459463938686,0.1171,0.0731
0.08,13.677852916302887,0.4769803905869801,0.3217,311.8,-0.2882882882882882,-0.2882882882882882,3.382721118410512,0.2063502718668188,0.5416219702301669,0.2227665371905618,1.5450949367088609,0.2224376971837101,0.2176381529144587,-0.4358402142378933,0.4358402142378933,0.600497512437811,0.0443109884758968,1.2177723778494822,1.9148809523809525,0.0981941970350674,0.3138656320196039,0.2288,-6.146410445709097,0.9679557827190848,0.1472,0.3802120141342757,0.0089802434643783,70.09178821429569,0.1557053532137998,-0.1413043478260869,-0.1943017281644091,0.3721475794412455,0.3721475794412455,0.4321616573272203,0.1264,0.971867355566141,0.0370868848818541,0.168,0.0803
0.1,14.423749569090475,0.4740388185534042,0.3183,312.3,-0.3074285714285714,-0.3074285714285714,3.2741295787994646,0.2275758813121002,0.5675380283149136,0.2486703868073816,1.6262376237623766,0.2547770700636942,0.2303826826439892,-0.4484641638225256,0.4484641638225256,0.6067642604745079,0.0778868946833729,1.2888573235134493,2.1065519523494376,0.1262015419423551,0.3561994034938219,0.2288,-8.72124486585823,0.9707828013369856,0.1505,0.4583795782463928,0.0284259652100127,67.72174723384428,0.2114689512345201,-0.1098053617333823,-0.1538065843621399,0.3579351535836178,0.3579351535836178,0.4208559782608696,0.1212,0.9708971311047366,0.0223418008611747,0.1511,0.0779
0.65,29.858901759734373,0.3789807060202947,0.2398,305.3,-0.3380116959064327,-0.3380116959064327,2.5094878822310176,0.1538685493849625,0.4845213811443342,0.1692131349094542,1.1183745583038869,0.185549275006144,0.1007574018820289,-0.3586402266288951,0.3586402266288951,0.4871317829457365,-0.0153972490248409,1.1733160289700573,1.7882177479492918,0.0797472740548425,0.2826959079967906,0.2288,-8.444820444469286,0.9664274498380286,0.1242,0.4224719101123597,0.0216606498194946,63.24129851949957,0.192423547424079,-0.0845127375657096,-0.1269744835965977,0.3175824175824176,0.3175824175824176,0.4041322314049587,0.1132,0.9688673789899668,0.0137283037822937,0.1341,0.0827
0.52,28.65181738477672,0.3832536067606761,0.2432,305.3,-0.3399772209567198,-0.3399772209567198,2.4731325761326186,0.1545151471227714,0.4855181258725665,0.1696328546695183,1.098360655737705,0.1870766206872345,0.0950022512381809,-0.3544973544973545,0.3544973544973545,0.4815717331708802,-0.0187613475892677,1.170646116023544,1.780380673499268,0.0786153554758868,0.2806740389678778,0.2353,-8.603940217391296,0.9662821579807622,0.1406,0.423937360178971,0.0222712238147739,56.65672223156664,0.1932917381806423,-0.0819801980198019,-0.1236559139784946,0.2673267326732673,0.2673267326732673,0.3624454148471616,0.1159,0.9653119372279368,0.0129310038143022,0.1366,0.0851
0.23,10.060316628345245,0.5127033921531027,0.3558,313.6,-0.4104275662998376,-0.4104275662998376,2.7864796273796277,0.1874880184037318,0.5061546114513087,0.1974279192954501,1.1774785801713583,0.215178361886881,0.1118749999999999,-0.3705701078582434,0.3705701078582434,0.493075954678976,-0.0229301112179047,1.1443992763670083,1.7015781922525106,0.0673378684456778,0.2596919808815719,0.3909,-5.684277917793661,0.9638071338721692,0.2792,0.370858567866049,-0.0047205725597685,40.63632974679843,0.1391100911718944,-0.1226845637583892,-0.181565355582042,0.1206299212598425,0.1206299212598425,0.2074172185430463,0.1634,0.9519650264045236,0.0292367001109184,0.2091,0.1208
0.18,11.56609560997275,0.4992463683119253,0.3422,313.6,-0.3965481389062175,-0.3965481389062175,2.9678773782286605,0.2093389296956977,0.5410491399097899,0.2241019073936779,1.3583735354927635,0.2435451382530671,0.1523825559858561,-0.4044736302072645,0.4044736302072645,0.5249554367201427,0.0216450216450216,1.2031858392368848,1.8740416210295727,0.0922236497794766,0.3041158536585365,0.3358,-7.060633547632961,0.9670830551901654,0.2331,0.4434273160014646,0.0017259233690024,46.81248303697284,0.1849094502248266,-0.11443393347574,-0.169606512890095,0.1896401877281418,0.1896401877281418,0.2719689342729757,0.1451,0.9581699197999524,0.0253467409032869,0.1826,0.1066
0.1,14.054724882274106,0.478002946427822,0.3218,314.5,-0.3461212976022567,-0.3461212976022567,3.619792135822662,0.2317876298458822,0.5721937597036646,0.2533482937949705,1.7765314926660918,0.2567457810666907,0.2540919719407638,-0.470413525245602,0.470413525245602,0.6199345582683111,0.093070652173913,1.2976960182064592,2.129715420251489,0.1295628385337218,0.3609642630577289,0.2386,-7.596010897508335,0.9708953329483307,0.1506,0.4628774422735346,0.0113438045375218,67.94232714082726,0.2095465035165778,-0.1318352059925094,-0.1838120104438642,0.3624047417442845,0.3624047417442845,0.424037812288994,0.1159,0.9709902452826312,0.0325032919919005,0.1511,0.0755
0.08,12.893390229285734,0.4940265801942611,0.3354,314.1,-0.3175928591995393,-0.3175928591995393,3.377347647278748,0.2627302275189599,0.606857200728055,0.2895937328333612,1.830379746835443,0.2998361719885011,0.2670948243294295,-0.4778585591539987,0.4778585591539987,0.6325139936724263,0.1268268100117587,1.3925009263297867,2.371994342291372,0.1640546601300181,0.4068791946308726,0.2288,-12.464717875807558,0.9738620760166772,0.144,0.5339462517680339,0.0442828816920026,74.15366656054334,0.2764847885124533,-0.0881108118507117,-0.1241865509761387,0.3992490613266583,0.3992490613266583,0.452786119452786,0.1185,0.973387858616468,0.0142899617570655,0.1414,0.0755
0.44,23.13248552773874,0.4145585667117387,0.267,303.40000000000003,-0.3486590038314176,-0.3486590038314176,2.613091460043816,0.2127659574468085,0.5491297496961781,0.2373214055863045,1.4162895927601813,0.2600952213013578,0.1788079470198675,-0.4145695364238411,0.4145695364238411,0.5591240875912409,0.0744466800804829,1.3381431359801637,2.2343096234309625,0.1446203745086,0.3816300129366106,0.2288,-24.171556387848486,0.9732055681496244,0.1406,0.5610972568578553,0.0624999999999999,62.59078007334608,0.3186833377631456,-0.0391304347826087,-0.058252427184466,0.310107948969578,0.310107948969578,0.3912054586808188,0.1105,0.9685488997352576,0.0028702411127063,0.1195,0.0755
0.47,13.189986320665184,0.4962714131087496,0.3353,302.5,-0.4039379474940335,-0.4039379474940335,3.527701876050225,0.3197944872595987,0.6661724855791061,0.3627228627228628,2.3563563563563568,0.3911876613670336,0.3385229540918164,-0.5409007352941178,0.5409007352941178,0.6719022687609076,0.2413920770085154,1.7283509756598892,3.1933333333333334,0.2669564810970581,0.5230524642289348,0.2353,-59.61099512874006,0.9812320657653232,0.1208,0.7144938091769847,0.0782514840798704,91.75742980679766,0.5163621799418567,-0.0248901903367496,-0.0366642703091301,0.470291602718702,0.470291602718702,0.5111959729213678,0.0999,0.978438384890938,0.0011465775188613,0.105,0.0658
0.13,6.739470016165293,0.6111584134846803,0.4441,303.90000000000003,-0.4472430224642614,-0.4472430224642614,4.775457121017253,0.4926732673267326,0.8419786534446924,0.5779738084323467,4.469211822660098,0.6443370165745856,0.5274290627687016,-0.690843327622311,0.690843327622311,0.7753347991205278,0.4897685340489767,2.858407907247821,6.263751763046544,0.4816514873289829,0.7246601941747572,0.2126,41.857914884035154,0.990343401485355,0.1043,0.9221398305084744,0.1219343696027634,140.1089133056775,1.0230334720439045,0.0677186061801446,0.1074035453597497,0.6196207148067104,0.6196207148067104,0.6280670257330939,0.0812,0.985826550902086,0.0086542426350952,0.0709,0.0562
0.14,9.00720351100793,0.5588246357026869,0.3932,306.3,-0.4261279858448835,-0.4261279858448835,4.157400903532056,0.3925534052099376,0.7442673071244541,0.4485931531002056,3.0411099691675227,0.4884023195360927,0.4136257415063814,-0.6032619775739042,0.6032619775739042,0.7132897603485839,0.3315272604131391,2.025985831290271,3.928071928071928,0.3390583725412864,0.5941617676870058,0.2418,-131.58199207963796,0.9845252304636544,0.1341,0.7922471229557843,0.0796116504854369,95.72772425351488,0.6543690346000706,-0.0141843971631205,-0.0212765957446808,0.4913711359757254,0.4913711359757254,0.5238683763324579,0.0973,0.9793234047897356,0.0003754730823060716,0.1001,0.0658
0.17,4.448933319298432,0.6916338271304159,0.5323,304.40000000000003,-0.4587217043941413,-0.4587217043941413,4.72730339849524,0.5953488372093023,0.9378861857334144,0.7076345641234059,5.547355473554736,0.7808738664468261,0.6064584276444845,-0.7350065189048239,0.7350065189048239,0.8310973512211901,0.5835192622341216,3.6122661072953055,9.068143100511072,0.5663736754398095,0.8013536379018613,0.2191,23.156395937482813,0.9933088482758838,0.0978,0.9583152409900132,0.2026627218934911,178.80224330810017,1.125097307531115,0.1614285714285713,0.2486248624862485,0.6895730836375179,0.6895730836375179,0.685908545527263,0.0813,0.9888766682595116,0.0477277256435405,0.0587,0.0491
0.17,4.199442440027236,0.7033069778760465,0.5458000000000001,303.90000000000003,-0.4719516291568693,-0.4719516291568693,4.7618663766032805,0.6149903106832532,0.9545606383249726,0.7341089806346858,5.944020356234097,0.8001236214580826,0.6324211155974279,-0.7482383087764254,0.7482383087764254,0.8498559566175224,0.6093174111749963,3.840484963257443,10.126159554730984,0.586818259909626,0.8202434550608637,0.2191,21.782911983004578,0.9940156841974264,0.0978,0.9597315436241612,0.2310101801096319,183.6386013858019,1.1310804168591313,0.1864150943396226,0.2800453514739229,0.6960845245494096,0.6960845245494096,0.6914614981665793,0.0786,0.989168028868346,0.0623342180281402,0.0539,0.0443
0.11,6.985466109068132,0.6014470225755439,0.4374,311.40000000000003,-0.4565530484877579,-0.4565530484877579,4.331592041353994,0.3969826759572972,0.7504852863411046,0.4456187283290087,2.863957597173145,0.4810075597967529,0.391664015272033,-0.5888122048674174,0.5888122048674174,0.6973224679860303,0.2912177121771217,1.8322164892452888,3.4468085106382977,0.2938392924430197,0.5502392344497608,0.3034,-29.5297828241867,0.9820928918845409,0.1736,0.7378718842133476,0.0498492928356132,80.91153671985295,0.5221206102771825,-0.0570595585172844,-0.0845157310302282,0.4317512274959084,0.4317512274959084,0.4703146374829001,0.1132,0.975583414985361,0.0061285469741307,0.1269,0.078
0.08,6.4685161793114085,0.6136985457884242,0.451,311.8,-0.4367364746945899,-0.4367364746945899,3.8262510942405914,0.3888470233609645,0.7406942010002449,0.4323152885453205,2.493415956622773,0.4659422689100924,0.3559831629585087,-0.5549043268402,0.5549043268402,0.6825219175526954,0.2501732501732502,1.7267879703996196,3.1895332390381896,0.2665362977573597,0.5226198514517217,0.3293,-33.37592342220532,0.980637829147862,0.1868,0.7022739291380224,0.0654012791417371,77.43254955339789,0.4632334994481091,-0.0454713493530499,-0.0663430420711974,0.414236437754782,0.414236437754782,0.4542095539720243,0.1291,0.974500382667806,0.0038324136816362,0.1414,0.0851
0.16,5.969022444837576,0.6339049438386952,0.4679,303.90000000000003,-0.441563055062167,-0.441563055062167,5.0062140253416985,0.5238591916558019,0.8719892748979726,0.6175685811600085,4.9529262086514,0.6713450292397661,0.571188717259906,-0.7123513266239708,0.7123513266239708,0.8100580270793037,0.5275873326803787,3.1028319413588275,7.078668683812405,0.5125318247040811,0.752434456928839,0.2029,36.54369737123319,0.9914503448764042,0.0912,0.9163179916317992,0.1541850220264317,168.82140362423004,1.0062325209648837,0.0863856254319281,0.1307531380753138,0.6737614022536219,0.6737614022536219,0.6725077308202032,0.0786,0.9882229215086134,0.0136357425882101,0.0661,0.0491
0.33,20.459093883099182,0.4209579025311243,0.2739,305.8,-0.3424724602203182,-0.3424724602203182,2.3674789274409824,0.1650580500769338,0.4974470901756633,0.1789983374391709,1.0394638868205512,0.2015302636972264,0.0791962174940898,-0.3419892209701127,0.3419892209701127,0.4674524511117064,-0.0288955858890267,1.162707506019276,1.756895445798589,0.0752332460891851,0.2745463006049325,0.2742,-9.141589928738512,0.9657841453745531,0.2033,0.4237633860275369,0.0253865241458293,44.05722839337974,0.1903542013159951,-0.0744314266023432,-0.1132075471698113,0.1479463537300922,0.1479463537300922,0.2521768251841929,0.1343,0.9556120056356182,0.0106710000353015,0.1559,0.0994
